"id","company_path","description","price","price_2","currency","discount_percentage","company","type","model","processor_brand","processor","ram","gpu","screen","color","os","storage"
"https://barbechli.tn/product/9d6a888f7123ed8f312992cf26902ddd","https://www.mediavision.tn/pc-portable-professionnel-/2371-pc-portable-lenovo-thinkbook-14-g2-itl-i5-11eme-gen-8go-1to-gris-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","-Processeur: Intel Core i5-1135G7 (2,40 GHz up to 4,20 GHz Turbo max, 8 Mo de mémoire cache) -Écran 14"" Full HD IPS -Mémoire: 8 Go DDR4-3200-Disque dur: 1 To HDD-Carte graphique: NVIDIA GeForce MX450 (2Go de mémoire dédiée GDDR6)-Système d'exploitation: FreeDos-avec WiFi, Bluetooth, 1x Thunderbolt 4 USB4 (Power Delivery 3.0 et DisplayPort 1.4), 1x USB 3.2 Gen 2 Type-C , 2x USB 3.2 Gen 1, 1x HDMI 1.4b, 1x RJ-45, 1x prise combo casque/micro 3,5 mm et lecteur de carte 4 en 1 -Lecteur d'empreintes digitales Style tactile-Couleur: Gris-Garantie: 1 an","1949",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i5","8 Go","NVIDIA GeForce MX450","14""","Gris","FreeDos",NULL
"https://barbechli.tn/product/8f0bd8760ae49a156d6932c4743d613b","https://www.mediavision.tn/pc-portable/2074-pc-portable-lenovo-ideapad-3-i7-10eme-gen-8go-512go-ssd-bleu-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur: Intel Core i7-1065G7 (1.3 GHz up to 3,9 GHz Turbo max, 8 Mo de mémoire cache, Quad-Core);- Mémoire: 8 Go DDR4; * En Option ( 12Go / 20Go )- Disque Dur: 512 Go SSD NVMe; * En Option SSD SATA 2,5"" ( 512Go / 1To ) - Carte Graphique: NVIDIA GeForce MX330 (2 Go de mémoire dédiée GDDR6);- Écran 15.6"" FULL HD;- Système D'exploitation : FreeDos- Connectivité: avec Wifi - Bluetooth, 1 port USB 2.0, 2x USB 3.2 Gen 1, 1x HDMI® 1.4b, 1x lecteur de carte, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation;- Couleur: Bleu;- Garantie: 2 ans","2069",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i7","8 Go","NVIDIA GeForce MX330","15.6""","Bleu","FreeDos","512 Go SSD"
"https://barbechli.tn/product/6fe284391e8128434577a0b445e4f46c","https://www.mediavision.tn/pc-portable/2686-pc-portable-hp-15-dw4004nk-i5-12eme-gen-8go-512-go-ssd-silver-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Processeur Intel Core i5-1235U ( up to 4.1 Ghz, 12 Mo de cache;) 8 Go de mémoire; Ecran 15.6"" FHD IPS ; Disque 512 Go SSD ;système d'exploitation : Windows 11 Édition Familiale; NVIDIA GeForce MX550 (2 Go de mémoire dédiée GDDR6), avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x RJ-45, 1 prise secteur Smart Pin, 1 prise combinée casque/microphone - Clavier de grande taille avec pavé numérique ; Couleur: SILVER ; Garantie: 1 an.","1655",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i5","8 Go","NVIDIA GeForce MX550","15.6""","SILVER","Windows 11","512 Go SSD"
"https://barbechli.tn/product/3bb62a8d1c6f16d1ada588e8242c70a1","https://www.mediavision.tn/pc-portable-gamer/4289-pc-portable-gaming-lenovo-loq-15irh8-i5-12eme-gen-8go-512go-ssd-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur: i5-12450H (Up to 4.40 GHz Turbo max, 12Mo de mémoire cache, Octa-Core) - Mémoire 8 Go DDR5-4800- Disque dur: 512 Go SSD- Écran 15.6"" FULL HD (1 920 x 1 080) IPS 350 nits antireflet, 45 % NTSC, 144 Hz, G-SYNC- Carte graphique: NVIDIA GeForce RTX 2050 (4Go de mémoire dédiée GDDR6) horloge Boost 1 575 MHz, TGP 70 W- Système d'exploitation: FreeDos- Connec.tivité : Wi-Fi, Bluetooth, ports USB 3.2 Gen 1, USB 3.2 Gen 2, USB-C 3.2 Gen 2, HDMI 2.1, RJ-45, prise combo casque/microphone.- Couleur : GRIS-Clavier : Rétroéclairé en blanc. -Garantie :2 ans + Souris RVB Lenovo LOQ M100","2139",NULL,"DT",NULL,"mediavision","PC Portable","Lenovo LOQ M100",NULL,NULL,"8 Go","RTX 2050","15.6""","GRIS","FreeDos","512 Go SSD"
"https://barbechli.tn/product/4c08796fe381dab3e8f5eae8c7bd9ca4","https://www.mediavision.tn/pc-portable-gamer/4684-pc-portable-gaming-lenovo-loq-15irh8-i5-12eme-gen-8go-512go-ssd-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur: i5-12450H (Up to 4.40 GHz Turbo max, 12Mo de mémoire cache, Octa-Core) - Mémoire 8 Go DDR5-4800- Disque dur: 512 Go SSD- Écran 15.6"" FULL HD (1 920 x 1 080) IPS 350 nits antireflet, 45 % NTSC, 144 Hz, G-SYNC- Carte graphique: NVIDIA GeForce RTX 2050 (4Go de mémoire dédiée GDDR6) horloge Boost 1 575 MHz, TGP 70 W- Système d'exploitation: FreeDos- Connec.tivité : Wi-Fi, Bluetooth, ports USB 3.2 Gen 1, USB 3.2 Gen 2, USB-C 3.2 Gen 2, HDMI 2.1, RJ-45, prise combo casque/microphone.- Couleur : GRIS-Clavier : Rétroéclairé en blanc. -Garantie :2 ans + Souris RVB Lenovo LOQ M100","2139",NULL,"DT",NULL,"mediavision","PC Portable","Lenovo LOQ M100",NULL,NULL,"8 Go","RTX 2050","15.6""","GRIS","FreeDos","512 Go SSD"
"https://barbechli.tn/product/62569893199aed179b2567d915985db2","https://www.mediavision.tn/pc-portable/3476-pc-portable-huawei-matebook-d14-i5-11gen-8go-512go-ssd-gris-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur: Intel® Core™ i5-1135G7 (2,40 GHz up to 4,20 GHz Turbo max, 8 Mo de mémoire cache, Quad-Core) - Mémoire: 8 Go LPDDR4X - Disque dur: 512 Go SSD - Écran: 14'' Full HD IPS - Résolution : 1920 x 1080 - Système d'exploitation: Windows 11 Famille - Carte Graphique: Intel Iris Xe Graphics- Connectivité : avec 2x Microphones - Webcam HD - Bluetooth - Wifi - USB-C - HDMI - Dimensions 322.5 x 214.8 x 15.9 mm - Poids 1.38 kg- Clavier : Capteur d'empreinte digitale intégré au bouton d'alimentation - Caméra rétractable intégrée au clavier- Couleur: Gris- Garantie: 1 an","2509",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Iris Xe","8 Go",NULL,NULL,"Gris","Windows 11","512 Go SSD"
"https://barbechli.tn/product/812c9928ad0abc4b3292a59a82f54c73","https://www.mediavision.tn/pc-portable/4276-pc-portable-asus-vivobook-15-x1502va-i7-13eme-gen-8go-512go-ssd-silver-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur : Intel Core i7-13700H ( up to 5.00 GHz, 24Mo de mémoire cache, 14 cœurs )- Mémoire RAM : 8 Go DDR4- Disque dur : 512Go SSD- Ecran 15.6"" FHD - Système d'exploitation : Windows 11- Carte graphique : Intel Iris Xᵉ Graphics - Connectivité :Wifi 6 , Bluetooth 5.3 , 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x Prise audio combo 3,5 mm, 1x Entrée DC- Clavier: Chiclet - Couleur: SILVER- Garantie : 1an","1969",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i7","8 Go","Intel Iris Xᵉ","15.6""","SILVER","Windows 11","512Go SSD"
"https://barbechli.tn/product/08f4f562f9384ed7231480e1d81db276","https://www.mediavision.tn/pc-portable/2690-pc-portable-hp-15-dw3071nk-i7-11eme-gen-8go-1-to-hdd-silver-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","-Processeur Intel Core i7-1165G7 ( up to 4.7 Ghz, 12 Mo de cache;)- Mémoire : 8Go, 3200 MHz -Ecran 15.6"" FHD (1920 x 1080)-Disque dur :: 1 To HDD-Système d'exploitation : Windows 11 Édition Familiale-Carte graphique Intel® Iris® Xᵉ - avec Wi-Fi, Bluetooth,1 port USB Type-C® Super Speed, vitesse de transfert de 5 Go/s; 2 ports USB Type-A SuperSpeed, vitesse de transfert 5 Gbit/s; 1 port HDMI 1.4b; 1 port RJ-45; 1 prise secteur Smart Pin; 1 prise combinée casque/microphone ;Gamme de couleurs 45% NTSC-Couleur: SILVER-Garantie: 1 an.","2319",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i7","8Go",NULL,"15.6""","SILVER","Windows 11",NULL
"https://barbechli.tn/product/f0e3f75ee9e969b44d849ed187d83d73","https://www.technopro-online.com/pc-portable-msi-prestige-14evo-a12m-040fr-i5-16go-512go-ssd.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Facilité de Paiement","4339",NULL,"DT",NULL,"technopro_online","PC Portable",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"https://barbechli.tn/product/d99d68e7dce2d402b63f74e2e364d553","https://www.mediavision.tn/pc-portable/2685-pc-portable-hp-15-dw4003nk-i5-12eme-gen-8go-1to-256-go-ssd-silver-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Processeur Intel Core i5-1235U ( up to 4.1 Ghz, 12 Mo de cache;) 8 Go de mémoire; Ecran 15.6"" FHD IPS ; Disque 256 Go SSD + 1 To HDD ;système d'exploitation : Windows 11 Édition Familiale; NVIDIA GeForce MX550 (2 Go de mémoire dédiée GDDR6), avec Wi-Fi, Bluetooth, 1x USB Type-C, 2x USB Type-A, 1x HDMI 1.4b, 1x RJ-45, 1 prise secteur Smart Pin, 1 prise combinée casque/microphone - Clavier de grande taille avec pavé numérique ; Couleur: SILVER ; Garantie: 1 an.","1475",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i5","8 Go","NVIDIA GeForce MX550","15.6""","SILVER","Windows 11","256 Go SSD"
"https://barbechli.tn/product/5e3b5755ace1c717398f36f639b64bf8","https://www.mediavision.tn/pc-portable/2340-pc-portable-asus-vivobook-m6500qb-hn020w-amd-ryzen-7-16go-512go-ssd-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","-Processeur: AMD Ryzen™ 7 5800H (3.2 GHz up to 4,4 GHz Turbo max, 20 Mo de mémoire cache, Octa-Core) -Écran 15.6"" Full HD, IPS 144Hz-Système d'exploitation: Windows 11 Famille-Mémoire RAM: 16 Go DDR4-Disque Dur: 512 Go SSD-Carte Graphique: NVIDIA GeForce MX550 (4 Go de mémoire dédiée GDDR6) avec Wi-Fi, Bluetooth, 1x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 2 Type-C, 2x USB 2.0 Type-A, 1x HDMI 1.4, 1x prise audio combinée 3,5 mm et lecteur de carte Micro SD -Clavier Chiclet Rétroéclairé-Couleur: Silver -Garantie: 1 AN","3699",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"AMD","AMD Ryzen","16 Go","NVIDIA GeForce MX550","15.6""","Silver","Windows 11","512 Go SSD"
"https://barbechli.tn/product/4d59122a13cf502cbbee8780ca36db7b","https://www.mediavision.tn/pc-portable-professionnel-/4073-pc-portable-hp-pavilion-x360-2-in-1-14-ek1002nk-i5-13eme-gen-8go-512go-ssd-bleu-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","-Processeur : i5-1335U ( UP TO 4.6 GHz Turbo Max 12Mo de mémoire Cache ) -Ecran :14"" Full HD Tactile-Mémoire RAM : 8Go DDR4-Disque Dur :512Go SSD-Système d'exploitation : Windows 11 Famille-Carte Graphique : Intel Iris Xᵉ Graphics-Connectivité : 1xUSB Type-C , 2xUSB Type-A, 1xHDMI 2.1, 1xprise audio combinée -Autonomie de la batterie : Jusqu'à 9 heures et 30 minutes-Couleur : Bleu-Garantie : 1 an .","2345",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Iris Xᵉ","8Go","Intel Iris Xᵉ","14""","Bleu","Windows 11","512Go SSD"
"https://barbechli.tn/product/0e11a263c4938fdbba99e6882cd8099c","https://www.mediavision.tn/pc-portable/2372-pc-portable-lenovo-thinkbook-15-g2-itl-i7-11eme-gen-8go-512go-ssd-noir-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","-Processeur: Intel Core i7-1165G7 (2.80 GHz up to 4,70 GHz Turbo max, 12 Mo de mémoire cache, Quad-Core) -Mémoire: 8 Go DDR4-3200 -Disque dur: 512 Go SSD -Ecran 15.6"" FHD (1 920 x 1 080) IPS 300 nits antireflet, 45 % NTSC-Carte graphique: NVIDIA GeForce MX450 (2 Go de mémoire dédiée GDDR6) -Systéme d'exploitation: FreeDosavec Wifi, Bluetooth, 2x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 2, 1x Thunderbolt 4/ USB 4, 1x HDMI 1.4b, 1x RJ-45, 1x lecteur de carte, 1x prise combinée casque/microphone (3,5 mm) -Couleur: Gris -Garantie: 1 an Lecteur d'empreintes digitales","2869",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i7","8 Go","NVIDIA GeForce MX450","15.6""","Gris","FreeDos","512 Go SSD"
"https://barbechli.tn/product/78bc94ddda0b0d3bce35533036988dde","https://www.mediavision.tn/pc-portable-professionnel-/3843-pc-portable-dell-latitude-3540-i5-13e-gen-8go-256-go-ssd-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur: Intel Core i5-1335U, (cache 12 Mo, 10 coeurs, 12 threads, jusqu‘à 4,60 GHz Turbo)- Mémoire: 8 Go - Disque: 256 Go SSD - Ecran: 15.6"" FHD - Carte graphique: Intel Iris Xe - Connectivité: Ports :1 port USB-C® 3.2 Gen 2 avec DisplayPort mode alternatif/Power Delivery , 2 ports USB 3.2 Gen 1 , 1 port USB 3.2 Gen 1 avec PowerShare , 1 port HDMI 1.4 , 1 port audio universel 1 port pour adaptateur secteur , 1 port Ethernet RJ-45- Garantie: 1 an","2629",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i5","8 Go",NULL,"15.6""",NULL,NULL,"256 Go SSD"
"https://barbechli.tn/product/eda05af799171b475dd83508b83b53d2","https://www.mediavision.tn/pc-portable-gamer/4686-pc-portable-lenovo-loq-15irh8-i5-12eme-gen-24go-512go-ssd-rtx-3050-Tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur: i5-12450H (Up to 4.40 GHz Turbo max, 12Mo de mémoire cache, Octa-Core) - Mémoire 24 Go DDR5-4800- Disque dur: 512 Go SSD- Écran 15.6"" FULL HD IPS, 144Hz- Carte graphique: NVIDIA GeForce RTX 3050 (6Go de mémoire dédiée GDDR6)- Système d'exploitation: FreeDos- Connec.tivité : Wi-Fi, Bluetooth, 1x USB 3.2 Gen 1, 2x USB 3.2 Gen 2, 1x USB-C 3.2 Gen 2, 1x HDMI 2.1, 1x RJ-45, 1x prise combo casque/microphone (3,5 mm), 1x connecteur d'alimentation - Couleur : GRIS- Garantie :2 ans +Souris","2639",NULL,"DT",NULL,"mediavision","PC Portable",NULL,NULL,NULL,"24 Go","RTX 3050","15.6""","GRIS","FreeDos","512 Go SSD"
"https://barbechli.tn/product/8b2ab89ebfb28235f935a993b612036e","https://www.mediavision.tn/pc-portable/2734-pc-portable-hp-envy-13-ba1005nk-i7-11eme-gen-8go-256go-ssd-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","-Processeur Intel Core i7-1165G7 ( 2,80 GHz up to 4,70 GHz , 12 Mo De mémoire cache , 4C / 8F)-Ecran 13,3"" Full HD-Mémoire RAM 8Go-Disque Dur 256Go SSD PCIe® NVMe™ M.2-Système d'exploitation Windows 10-Carte Graphique Intel Iris Xe Graphics -avec Wifi , Bluetooth , 2x USB 3.1 - USB Type-C - Lecteur de Cartes-Clavier Rétroéclairé-Couleur : Silver-Garantie : 1 an .","4709",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i7","8Go",NULL,NULL,"Silver","Windows 10","256Go SSD"
"https://barbechli.tn/product/a5c1e5d3134938140f05b43625be9565","https://www.mediavision.tn/pc-portable/4075-pc-portable-hp-pavilion-x360-2-in-1-14-ek1006nk-i7-13eme-gen-16go-512go-ssd-argent-Tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","-Processeur : i7-1355U ( UP TO 5.0 GHz Turbo Max 12Mo de mémoire Cache ) -Ecran :14"" Full HD Tactile-Mémoire RAM : 16Go -Disque Dur :512Go SSD-Système d'exploitation : Windows 11 Famille-Carte Graphique : Intel Iris Xᵉ Graphics-Connectivité : 1 port USB Type-C®, vitesse de transfert de 10 Gbit/s (alimentation USB, DisplayPort™ 1,4, HP Veille et Charge); 2 port USB Type-A, vitesse de transfert 5 Gbit/s; 1 port HDMI 2.1; 1 adaptateur secteur Smart Pin; 1 prise combinée casque/microphone -Autonomie de la batterie :Jusqu'à 9 heures et 30 minutes-Garantie : 1 an .","2909",NULL,"DT",NULL,"mediavision","PC Portable","HP Veille et Charge","Intel","Intel Iris Xᵉ","16Go","Intel Iris Xᵉ","14""",NULL,"Windows 11","512Go SSD"
"https://barbechli.tn/product/f323924915b85f6f6545522ab6423d97","https://www.mediavision.tn/pc-portable/3124-pc-portable-lenovo-thinkpad-e15-g4-i7-12eme-gen-8go-512go-ssd-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur: Intel Core i7-1255U (3,50 GHz up to 4,70 GHz, Mémoire cache 12 Mo, 10C/12T)- Mémoire 8 Go DDR4 * En Option ( 16Go / 24Go ) - Disque dur: 512 Go SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0 - Écran : 15,6"" Full HD (1 920 x 1 080)- Carte graphique: NVIDIA® GeForce MX550 2GB GDDR6- Système d'exploitation: FreeDos- Connectivité : avec Wi-Fi 6, Bluetooth 5.1,1 port USB 2.0, 1x USB 3.2 Gen 1 , 1x Thunderbolt™ 4 / USB4® 40Gbps, 1x HDMI®, jusqu'à 4K/60Hz, 1x Ethernet (RJ-45), 1x prise combinée casque/microphone (3,5 mm)- Lecteur d'empreintes digitales: Style tactile, intégré au bouton d'alimentation- Couleur: Noir- Garantie 2 ans. + Sacoche Lenovo T210 GRATUIT","2649",NULL,"DT",NULL,"mediavision","PC Portable","Lenovo T210 GRATUIT","Intel","Intel Core i7","8 Go",NULL,NULL,"Noir","FreeDos","512 Go SSD"
"https://barbechli.tn/product/a46ec078211a7564f8471367d4cbeac5","https://www.mediavision.tn/pc-portable/3929-pc-portable-asus-zenbook-14x-i7-11eme-gen-16go-512go-ssd-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur: Intel Core i7-1165G7 (2.80 GHz up to 4,70 GHz Turbo Max, 12 Mo de mémoire cache ,Quad-Core)- Mémoire: 16 Go DDR4- Disque Dur: 512 Go SSD- Carte Graphique: Intel® Iris® Xᵉ Graphics- Écran: 14"" OLED - HD- Systéme d'exploitation: Windows 10 Famille- Connectivité : 1x USB 3.2 Gen 2 Type-A 2x Thunderbolt™ 4 prend en charge l'affichage/alimentation 1x HDMI 2.1 TMDS 1x Prise audio combinée 3,5 mm Lecteur de carte Micro SD- Clavier :Chiclet rétroéclairé, course des touches de 1,4 mm, pavé tactile de précision, support du pavé numérique- Garantie: 2 ans","3399",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i7","16 Go",NULL,"14""",NULL,"Windows 10","512 Go SSD"
"https://barbechli.tn/product/a98c44323f1f051f19050b57c205611f","https://www.mediavision.tn/pc-portable/4561-pc-portable-hp-envy-x360-2-in-1-15-fe0002nk-i5-13eme-gen-8go-512-go-ssd-Tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","-Processeur : Intel Core i5-1335U (jusqu’à 4,6 GHz avec la technologie Intel® Turbo Boost, 12 Mo de mémoire cache L3, 10 cœurs, 12 threads) -Mémoire RAM : 8 Go de mémoire RAM LPDDR5 - 5200 MHz (embarquée)-Disque Dur :512Go SSD-Ecran :15,6"" Full HD Tactile-Système d'exploitation : Windows 11 Famille-Carte Graphique : Intel® Iris® Xᵉ-Connectivité : Wi-Fi, Bluetooth, 2x Thunderbolt™ 4 avec USB Type-C, 2x USB Type-A, 1x HDMI 2.1, 1 prise combinée casque/microphone-Clavier complet gris clair rétroéclairé-Couleur : Aluminium argent naturel-Type de batterie : Batterie Li-ion polymère 4 cellules de 55 Wh-Autonomie de la batterie : 11 heures max-Garantie : 1 an .","2729",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i5","8 Go",NULL,NULL,"gris","Windows 11","512Go SSD"
"https://barbechli.tn/product/5f79922332628d1af59bd6100305dd28","https://www.mediavision.tn/pc-portable/1571-pc-portable-dynabook-protege-x30l-j-11j-i5-11eme-gen-8go-256go-ssd-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","-Processeur: Intel® Core™ i5-1135G7 11e génération-Mémoire: 8 Go DDR4-Disque Dur:256 Go SSD-Carte graphique: Intel® Iris® Xe-Écran 13.3"" HD-Système d'exploitation: Windows 10 Pro 64-bit -WebCam Intégré ; connectivité : 2 x USB-C 3.1 Gen 2 - 2 x USB 3.1 - 1 X HDMI - 1 X RJ45-Garantie: 1 an.","4229",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel",NULL,"8 Go",NULL,"13.3""",NULL,"Windows 10 Pro","256 Go SSD"
"https://barbechli.tn/product/6a50e2d50866078bdbe1ea0bb316e8e5","https://www.mediavision.tn/macbook/2645-pc-portable-apple-macbook-air-m1-8go-256go-ssd-grey-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur : Apple M1 (CPU 8 coeurs / GPU 7 coeurs / Neural Engine 16 coeurs) - Ecran Retina 13"" LED haute résolution de 2560 x 1600 pixels - Système d'exploitation : macOS Big Sur 11.0 - Mémoire RAM: 8 Go - Disque Dur: 256 Go SSD - Carte Graphique: Intel HD Graphics- Connectivité : Wi-Fi 6, Bluetooth 5.0, Thunderbolt 3, USB-C 3.1 Gen2, DisplayPort, Capteur Touch ID - Caméra FaceTime HD 720p - Clavier :rétroéclairé - Couleur: Argent - Garantie: 1 an","3339",NULL,"DT",NULL,"mediavision","PC Portable","Apple M1","Apple","Apple M1","8 Go",NULL,"13""",NULL,"macOS","256 Go SSD"
"https://barbechli.tn/product/6481c8a47e93b5e01b0fbef7f05fc126","https://www.mediavision.tn/pc-ultrabook/2425-pc-portable-dell-latitude-7320-i7-11eme-gen-16go-512go-ssd-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur: INTEL® CORE™ I7-1185G7 (12 Mo de mémoire cache, 4 cœurs, 8 threads, 3 GHz à 4,80 GHz, 28 W)- Mémoire: 16GO DDR4- Disque dur: 512 GO SSD - Taille écran : 13.3 POUCES - Système d'exploitation : Ubuntu® Linux® 20.04 (64 bits) - Carte Graphique : Intel® Iris® Xe- Connectivité: Ports ,1 port USB 3.2 Gen 1 avec PowerShare , 2 ports Thunderbolt 4 avec DisplayPort mode alternatif/USB4/Power Delivery , 1 port audio universel , 1 port HDMI 2.0","3039",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"INTEL",NULL,"16GO",NULL,NULL,NULL,"Ubuntu","512 GO SSD"
"https://barbechli.tn/product/3653c010bb6de8c46b3a3a7d4284900b","https://www.mediavision.tn/pc-portable/2344-pc-portable-asus-zenbook-14-oled-ux3402-i7-11eme-gen-16go-512go-ssd-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","-Processeur: Intel Core i7-1260P (Up to 4.70 GHz Turbo max, 18 Mo de mémoire cache ,12-Cores) -Ecran :14"" OLED -Systéme d'exploitation: Windows 11 Famille -Mémoire RAM: 16 Go LPDDR5-Disque Dur: 512 Go SSD -Carte Graphique: Intel® Iris® Xᵉ Graphics -Connectivite: Wifi, Bluetooth, 1x USB 3.2 Gen 2 Type-A ; 2x Thunderbolt ™ 4 prend en charge l'affichage / l'alimentation ; 1x HDMI 2.1 TMDS; 1x prise audio combinée 3,5 mm ; Lecteur de carte micro SD-Clavier chiclet rétroéclairé-Garantie: 2 ans","3399",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel","Intel Core i7","16 Go",NULL,"14""",NULL,"Windows 11","512 Go SSD"
"https://barbechli.tn/product/b2584292051938d8b7ad6574ff11e42c","https://www.mediavision.tn/pc-portable/1581-pc-portable-dynabook-portege-x30w-j-109-i5-11eme-gen-8go-256go-ssd-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","-Processeur: Intel® Core™ i5-1135G7 11e génération (2.4 MHz up to 4.2 MHz , cache : 8 MB)-Mémoire: 8 Go DDR4-Disque Dur:256 Go SSD-Carte graphique: Carte graphique Intel® Iris® Xe-Écran 13.3"" HD-Système d'exploitation: Windows 10 Pro 64-bit-Garantie: 1 an","3455",NULL,"DT",NULL,"mediavision","PC Portable",NULL,"Intel",NULL,"8 Go",NULL,"13.3""",NULL,"Windows 10 Pro","256 Go SSD"
"https://barbechli.tn/product/9f3f9b4948393a132096dca161488023","https://www.tunisianet.com.tn/ecran-pc-tunisie/61497-ecran-samsung-smart-m5-32-fhd-wifi.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Ecran Samsung Smart M5 32"" FHD - Flat - Résolution (1 920 x 1 080) - Luminosité: 250 cd/m - Contrast 3 000:1 - Taux de rafraîchissement: 60 Hz - Format de l'image 16:9 - HDR10 - Haut-parleur - Smart TV - Game Bar 2.0 - Auto Source Switch+ - Mode Eye Saver - Ultrawide Game View - Bluetooth - WiFi - HDMI - USB - RJ45 - Dimension : 716.1 x 424.5 x 41.8 mm - Garantie 1 an","1899",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,NULL,NULL,NULL,NULL,"32""",NULL,NULL,NULL
"https://barbechli.tn/product/01f537a954861d614e6b14603755775f","https://www.mediavision.tn/pc-portable-gamer/4695-pc-portable-lenovo-ip-gaming-3-15iah7-i7-12eme-gen-16go-512go-ssd-rtx3050ti-tunisie.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","- Processeur : Intel® Core™ i7-12650H, (10C (6P + 4E) / 16T, P-core 2,3GHz up to 4,7GHz, E-core 1,7GHz up to 3,5GHz, 24 Mo mémoire cache)- Mémoire RAM: 1x 16 Go SO-DIMM DDR4-3200- Disque dur : 512Go SSD NVMe- Carte graphique : NVIDIA® GeForce RTX™ 3050 Ti 4 Go GDDR6, horloge Boost 1 695 MHz, TGP 85 W - Ecran : 15.6"" FHD (1 920 x 1 080) IPS 250 nits antireflet, 45 % NTSC, 120 Hz- Système: FreeDos- Connectivité : Wi-Fi 6 2x2 AX; Bluetooth® 5.1, 2x USB 3.2 Gen 1 , 1x HDMI® 2.0 , 1x Ethernet (RJ-45) , 1x prise combinée casque/microphone (3,5 mm) , 1x connecteur d'alimentation- Clavier : Rétroéclairé RGB 4 zones- Couleur: Gris onyx + Souris RVB LENOVO IdeaPad Gaming M100","2999",NULL,"DT",NULL,"mediavision","PC Portable","LENOVO IdeaPad Gaming M100","Intel",NULL,"16 Go",NULL,"15.6""","Gris","FreeDos","512Go SSD"
